Time [s], HR, PULSE, RESP, SpO2
112,91.0,92.0,17.0,97.0
113,91.0,91.0,17.0,97.0
114,91.0,91.0,17.0,97.0
115,91.0,91.0,17.0,97.0
116,91.0,91.0,17.0,97.0
117,91.0,91.0,17.0,97.0
118,91.0,91.0,17.0,97.0
119,91.0,91.0,17.0,98.0
120,91.0,91.0,17.0,98.0
121,91.0,91.0,17.0,98.0
122,91.0,91.0,17.0,98.0
123,91.0,91.0,17.0,98.0
124,91.0,91.0,17.0,98.0
125,91.0,91.0,17.0,98.0
126,91.0,91.0,17.0,98.0
127,91.0,91.0,17.0,98.0
128,91.0,91.0,17.0,97.0
129,91.0,91.0,17.0,97.0
130,91.0,91.0,17.0,97.0
131,91.0,91.0,17.0,97.0
132,91.0,91.0,17.0,97.0
133,91.0,91.0,17.0,97.0
134,91.0,91.0,17.0,97.0
135,91.0,91.0,17.0,97.0
136,91.0,91.0,17.0,97.0
137,91.0,91.0,17.0,97.0
138,91.0,91.0,17.0,97.0
139,91.0,91.0,17.0,97.0
140,91.0,91.0,17.0,97.0
141,91.0,91.0,17.0,97.0
142,91.0,91.0,17.0,97.0
143,91.0,91.0,17.0,97.0
144,91.0,91.0,17.0,97.0
145,91.0,91.0,17.0,97.0
146,91.0,91.0,17.0,97.0
147,91.0,91.0,17.0,97.0
148,91.0,91.0,17.0,97.0
149,91.0,91.0,17.0,97.0
150,91.0,91.0,17.0,97.0
151,91.0,91.0,17.0,97.0
152,91.0,91.0,17.0,97.0
153,91.0,91.0,17.0,97.0
154,91.0,91.0,17.0,97.0
155,91.0,91.0,17.0,97.0
156,91.0,91.0,17.0,97.0
157,91.0,91.0,17.0,97.0
158,91.0,91.0,17.0,97.0
159,91.0,91.0,17.0,97.0
160,91.0,91.0,16.0,97.0
161,91.0,91.0,16.0,97.0
162,91.0,91.0,16.0,97.0
163,91.0,91.0,16.0,97.0
164,91.0,91.0,17.0,97.0
165,91.0,91.0,17.0,97.0
166,91.0,91.0,17.0,97.0
167,91.0,91.0,17.0,97.0
168,91.0,91.0,17.0,97.0
169,91.0,91.0,17.0,97.0
170,91.0,91.0,17.0,97.0
171,91.0,91.0,17.0,97.0
172,91.0,91.0,17.0,97.0
173,91.0,91.0,17.0,97.0
174,91.0,91.0,17.0,97.0
175,91.0,91.0,17.0,97.0
176,91.0,91.0,17.0,97.0
177,91.0,90.0,17.0,97.0
178,91.0,90.0,17.0,97.0
179,91.0,90.0,17.0,97.0
180,91.0,90.0,17.0,97.0
181,91.0,90.0,17.0,97.0
182,91.0,90.0,17.0,97.0
183,91.0,90.0,17.0,97.0
184,91.0,90.0,17.0,97.0
185,91.0,90.0,17.0,97.0
186,91.0,90.0,17.0,97.0
187,91.0,90.0,17.0,97.0
188,91.0,90.0,17.0,97.0
189,91.0,90.0,17.0,97.0
190,91.0,90.0,17.0,97.0
191,91.0,90.0,17.0,97.0
192,91.0,90.0,17.0,97.0
193,91.0,90.0,17.0,98.0
194,90.0,90.0,17.0,97.0
195,91.0,90.0,17.0,97.0
196,91.0,90.0,17.0,97.0
197,90.0,90.0,17.0,97.0
198,91.0,90.0,17.0,98.0
199,91.0,90.0,17.0,98.0
200,91.0,90.0,17.0,98.0
201,91.0,90.0,17.0,98.0
202,91.0,90.0,17.0,98.0
203,91.0,90.0,17.0,98.0
204,91.0,90.0,17.0,98.0
205,91.0,90.0,17.0,97.0
206,91.0,90.0,17.0,97.0
207,91.0,90.0,17.0,97.0
208,91.0,90.0,17.0,97.0
209,90.0,90.0,17.0,97.0
210,90.0,90.0,17.0,97.0
211,90.0,90.0,16.0,97.0
212,90.0,90.0,16.0,97.0
213,90.0,90.0,16.0,97.0
214,90.0,90.0,16.0,97.0
215,90.0,90.0,17.0,97.0
216,90.0,90.0,17.0,97.0
217,90.0,90.0,17.0,97.0
218,90.0,90.0,17.0,97.0
219,90.0,90.0,16.0,97.0
220,90.0,90.0,16.0,97.0
221,90.0,90.0,16.0,97.0
222,90.0,90.0,16.0,97.0
223,90.0,90.0,16.0,97.0
224,90.0,90.0,16.0,97.0
225,90.0,89.0,16.0,97.0
226,90.0,89.0,16.0,97.0
227,90.0,89.0,16.0,97.0
228,90.0,89.0,16.0,97.0
229,90.0,89.0,16.0,97.0
230,90.0,89.0,16.0,97.0
231,90.0,89.0,16.0,97.0
232,90.0,89.0,16.0,97.0
233,90.0,89.0,16.0,97.0
234,90.0,89.0,16.0,97.0
235,90.0,89.0,16.0,97.0
236,90.0,89.0,16.0,97.0
237,90.0,90.0,16.0,97.0
238,90.0,90.0,16.0,97.0
239,90.0,89.0,16.0,97.0
240,90.0,89.0,16.0,97.0
241,90.0,89.0,16.0,97.0
242,90.0,89.0,16.0,97.0
243,90.0,89.0,17.0,97.0
244,90.0,89.0,17.0,97.0
245,90.0,89.0,17.0,98.0
246,90.0,89.0,17.0,98.0
247,90.0,89.0,16.0,98.0
248,90.0,89.0,16.0,98.0
249,90.0,89.0,16.0,98.0
250,89.0,89.0,16.0,98.0
251,90.0,88.0,16.0,99.0
252,90.0,88.0,16.0,99.0
253,90.0,88.0,16.0,99.0
254,90.0,88.0,16.0,99.0
255,90.0,88.0,16.0,98.0
256,90.0,88.0,16.0,98.0
257,90.0,89.0,16.0,98.0
258,90.0,89.0,16.0,97.0
259,90.0,89.0,16.0,97.0
260,90.0,89.0,16.0,97.0
261,90.0,89.0,16.0,97.0
262,90.0,89.0,16.0,97.0
263,90.0,89.0,16.0,97.0
264,89.0,89.0,16.0,97.0
265,90.0,89.0,16.0,97.0
266,90.0,89.0,16.0,97.0
267,89.0,89.0,16.0,97.0
268,89.0,89.0,16.0,97.0
269,89.0,89.0,16.0,97.0
270,89.0,89.0,16.0,97.0
271,89.0,89.0,16.0,97.0
272,89.0,89.0,16.0,97.0
273,89.0,89.0,16.0,97.0
274,89.0,89.0,16.0,97.0
275,89.0,89.0,16.0,97.0
276,89.0,89.0,16.0,97.0
277,89.0,89.0,16.0,97.0
278,89.0,89.0,16.0,97.0
279,89.0,89.0,16.0,97.0
280,89.0,89.0,17.0,97.0
281,89.0,89.0,17.0,97.0
282,92.0,89.0,17.0,97.0
283,90.0,89.0,17.0,97.0
284,89.0,89.0,17.0,97.0
285,89.0,89.0,17.0,97.0
286,89.0,89.0,17.0,98.0
287,89.0,89.0,17.0,98.0
288,89.0,89.0,17.0,98.0
289,89.0,89.0,17.0,98.0
290,87.0,88.0,17.0,97.0
291,87.0,88.0,17.0,97.0
292,89.0,88.0,17.0,97.0
293,89.0,88.0,17.0,97.0
294,89.0,88.0,17.0,97.0
295,89.0,88.0,18.0,97.0
296,89.0,88.0,18.0,97.0
297,89.0,88.0,18.0,97.0
298,89.0,88.0,18.0,97.0
299,89.0,88.0,17.0,97.0
300,89.0,88.0,17.0,97.0
301,89.0,88.0,17.0,97.0
302,89.0,88.0,17.0,97.0
303,89.0,88.0,17.0,97.0
304,89.0,88.0,17.0,97.0
305,89.0,88.0,17.0,97.0
306,89.0,88.0,17.0,97.0
307,89.0,88.0,17.0,97.0
308,89.0,88.0,17.0,97.0
309,89.0,88.0,17.0,97.0
310,89.0,88.0,17.0,97.0
311,89.0,88.0,17.0,97.0
312,89.0,87.0,17.0,97.0
313,89.0,86.0,17.0,97.0
314,89.0,86.0,17.0,98.0
315,89.0,87.0,17.0,98.0
316,89.0,,17.0,
317,89.0,,17.0,
318,89.0,,17.0,
319,89.0,,17.0,
320,89.0,,17.0,
321,89.0,,17.0,
322,89.0,90.0,17.0,98.0
323,89.0,90.0,17.0,98.0
324,89.0,90.0,17.0,98.0
325,89.0,89.0,17.0,98.0
326,89.0,89.0,17.0,97.0
327,89.0,89.0,17.0,97.0
328,89.0,89.0,17.0,97.0
329,89.0,89.0,17.0,97.0
330,89.0,89.0,17.0,97.0
331,89.0,89.0,17.0,97.0
332,89.0,89.0,17.0,97.0
333,89.0,89.0,17.0,97.0
334,89.0,89.0,17.0,97.0
335,89.0,89.0,17.0,98.0
336,89.0,89.0,17.0,98.0
337,89.0,88.0,17.0,99.0
338,89.0,88.0,17.0,100.0
339,89.0,88.0,16.0,100.0
340,88.0,88.0,16.0,100.0
341,89.0,88.0,16.0,100.0
342,88.0,88.0,16.0,100.0
343,88.0,88.0,16.0,100.0
344,88.0,88.0,16.0,100.0
345,89.0,88.0,16.0,100.0
346,88.0,88.0,17.0,99.0
347,88.0,88.0,17.0,98.0
348,88.0,88.0,17.0,98.0
349,89.0,88.0,16.0,97.0
350,88.0,88.0,16.0,98.0
351,88.0,88.0,16.0,97.0
352,89.0,88.0,16.0,97.0
353,89.0,88.0,16.0,97.0
354,88.0,88.0,16.0,97.0
355,88.0,88.0,16.0,97.0
356,89.0,88.0,16.0,97.0
357,89.0,88.0,16.0,97.0
358,88.0,88.0,16.0,97.0
359,89.0,88.0,16.0,97.0
360,88.0,88.0,16.0,97.0
361,88.0,88.0,16.0,97.0
362,88.0,88.0,16.0,97.0
363,88.0,88.0,16.0,97.0
364,88.0,88.0,16.0,97.0
365,88.0,88.0,16.0,97.0
366,88.0,88.0,16.0,97.0
367,88.0,88.0,16.0,97.0
368,88.0,88.0,17.0,97.0
369,88.0,88.0,17.0,97.0
370,88.0,88.0,17.0,97.0
371,88.0,88.0,16.0,97.0
372,88.0,88.0,16.0,97.0
373,88.0,88.0,16.0,97.0
374,88.0,88.0,17.0,98.0
375,88.0,88.0,17.0,98.0
376,88.0,88.0,17.0,98.0
377,88.0,88.0,17.0,98.0
378,88.0,88.0,17.0,98.0
379,88.0,88.0,16.0,98.0
380,88.0,88.0,16.0,98.0
381,88.0,88.0,16.0,98.0
382,88.0,88.0,16.0,98.0
383,88.0,88.0,16.0,98.0
384,88.0,88.0,16.0,98.0
385,88.0,88.0,16.0,98.0
386,88.0,88.0,16.0,98.0
387,88.0,88.0,16.0,98.0
388,88.0,88.0,16.0,98.0
389,88.0,88.0,17.0,98.0
390,88.0,88.0,17.0,98.0
391,88.0,88.0,17.0,97.0
392,88.0,88.0,17.0,97.0
393,88.0,88.0,17.0,97.0
394,88.0,88.0,16.0,97.0
395,88.0,88.0,16.0,97.0
396,88.0,88.0,16.0,97.0
397,88.0,88.0,16.0,97.0
398,88.0,88.0,16.0,97.0
399,88.0,88.0,16.0,97.0
400,88.0,88.0,16.0,97.0
401,88.0,88.0,16.0,97.0
402,88.0,88.0,16.0,97.0
403,88.0,88.0,16.0,97.0
404,88.0,88.0,16.0,97.0
405,88.0,88.0,16.0,97.0
406,88.0,88.0,16.0,97.0
407,88.0,88.0,16.0,97.0
408,88.0,88.0,16.0,97.0
409,88.0,88.0,16.0,97.0
410,88.0,88.0,16.0,97.0
411,88.0,88.0,16.0,97.0
412,88.0,88.0,16.0,97.0
413,88.0,88.0,16.0,97.0
414,88.0,88.0,16.0,97.0
415,88.0,88.0,16.0,97.0
416,88.0,88.0,16.0,97.0
417,88.0,88.0,16.0,97.0
418,88.0,88.0,16.0,97.0
419,88.0,88.0,16.0,97.0
420,88.0,88.0,16.0,97.0
421,88.0,88.0,16.0,97.0
422,88.0,88.0,16.0,97.0
423,88.0,88.0,16.0,97.0
424,88.0,88.0,16.0,97.0
425,88.0,88.0,16.0,97.0
426,88.0,88.0,16.0,97.0
427,88.0,88.0,16.0,97.0
428,88.0,88.0,16.0,97.0
429,88.0,88.0,16.0,97.0
430,88.0,88.0,16.0,97.0
431,88.0,88.0,16.0,97.0
432,88.0,88.0,16.0,97.0
433,88.0,88.0,16.0,97.0
434,88.0,88.0,16.0,97.0
435,88.0,88.0,16.0,97.0
436,88.0,88.0,16.0,97.0
437,88.0,88.0,17.0,97.0
438,88.0,88.0,17.0,97.0
439,88.0,88.0,17.0,97.0
440,88.0,88.0,17.0,97.0
441,88.0,88.0,17.0,97.0
442,88.0,88.0,16.0,97.0
443,88.0,88.0,16.0,97.0
444,88.0,88.0,16.0,97.0
445,88.0,88.0,16.0,97.0
446,87.0,88.0,16.0,97.0
447,88.0,88.0,16.0,97.0
448,88.0,88.0,17.0,97.0
449,87.0,88.0,17.0,97.0
450,87.0,87.0,17.0,97.0
451,88.0,87.0,17.0,97.0
452,88.0,87.0,16.0,97.0
453,88.0,87.0,16.0,97.0
454,87.0,87.0,16.0,97.0
455,88.0,87.0,16.0,97.0
456,88.0,87.0,16.0,98.0
457,87.0,87.0,16.0,98.0
458,88.0,88.0,16.0,98.0
459,88.0,88.0,16.0,98.0
460,87.0,88.0,16.0,98.0
461,87.0,88.0,16.0,98.0
462,87.0,88.0,16.0,98.0
463,87.0,88.0,16.0,98.0
464,87.0,88.0,16.0,98.0
465,87.0,88.0,16.0,98.0
466,87.0,88.0,16.0,98.0
467,87.0,88.0,16.0,98.0
468,87.0,88.0,16.0,98.0
469,87.0,88.0,16.0,98.0
470,87.0,88.0,18.0,98.0
471,87.0,88.0,18.0,98.0
472,87.0,88.0,18.0,98.0
473,87.0,88.0,18.0,98.0
474,87.0,88.0,18.0,98.0
475,87.0,88.0,18.0,97.0
476,87.0,88.0,17.0,97.0
477,87.0,88.0,17.0,98.0
478,87.0,88.0,17.0,98.0
479,87.0,88.0,17.0,98.0
480,87.0,87.0,18.0,98.0
0,63.0,60.0,16.0,100.0
1,61.0,60.0,16.0,100.0
2,65.0,60.0,16.0,100.0
3,68.0,61.0,16.0,100.0
4,68.0,62.0,16.0,100.0
5,66.0,64.0,16.0,100.0
6,69.0,68.0,17.0,100.0
7,65.0,70.0,17.0,100.0
8,63.0,70.0,17.0,100.0
9,62.0,68.0,17.0,100.0
10,62.0,66.0,17.0,100.0
11,61.0,63.0,17.0,100.0
12,61.0,63.0,17.0,100.0
13,61.0,58.0,17.0,100.0
14,61.0,57.0,17.0,100.0
15,65.0,56.0,17.0,100.0
16,65.0,57.0,17.0,100.0
17,64.0,59.0,17.0,100.0
18,68.0,61.0,17.0,100.0
19,65.0,64.0,17.0,100.0
20,65.0,66.0,17.0,100.0
21,63.0,69.0,17.0,100.0
22,61.0,70.0,16.0,100.0
23,61.0,70.0,16.0,100.0
24,59.0,70.0,16.0,100.0
25,60.0,72.0,16.0,100.0
26,56.0,72.0,16.0,100.0
27,56.0,70.0,16.0,100.0
28,56.0,67.0,16.0,100.0
29,56.0,64.0,16.0,100.0
30,56.0,61.0,16.0,100.0
31,59.0,59.0,16.0,100.0
32,62.0,57.0,16.0,100.0
33,63.0,57.0,16.0,100.0
34,61.0,59.0,16.0,100.0
35,61.0,61.0,16.0,100.0
36,59.0,64.0,15.0,100.0
37,60.0,66.0,15.0,100.0
38,60.0,66.0,15.0,100.0
39,61.0,66.0,15.0,100.0
40,60.0,66.0,15.0,100.0
41,60.0,65.0,15.0,100.0
42,60.0,64.0,15.0,100.0
43,60.0,63.0,15.0,100.0
44,49.0,61.0,15.0,100.0
45,55.0,60.0,15.0,100.0
46,54.0,61.0,15.0,100.0
47,53.0,62.0,15.0,100.0
48,54.0,63.0,15.0,100.0
49,55.0,64.0,15.0,100.0
50,56.0,64.0,15.0,100.0
51,57.0,63.0,15.0,100.0
52,57.0,62.0,16.0,100.0
53,57.0,60.0,16.0,100.0
54,57.0,58.0,16.0,100.0
55,60.0,57.0,16.0,100.0
56,62.0,57.0,16.0,100.0
57,66.0,58.0,16.0,100.0
58,66.0,60.0,16.0,100.0
59,67.0,62.0,16.0,100.0
60,67.0,64.0,16.0,100.0
61,63.0,65.0,16.0,100.0
62,63.0,66.0,16.0,100.0
63,61.0,66.0,16.0,100.0
64,60.0,66.0,15.0,100.0
65,59.0,66.0,15.0,100.0
66,57.0,66.0,15.0,100.0
67,57.0,65.0,16.0,100.0
68,57.0,63.0,16.0,100.0
69,55.0,61.0,16.0,100.0
70,54.0,59.0,16.0,100.0
71,54.0,58.0,16.0,100.0
72,55.0,57.0,16.0,100.0
73,58.0,56.0,16.0,100.0
74,61.0,56.0,16.0,100.0
75,62.0,57.0,15.0,100.0
76,63.0,58.0,15.0,100.0
77,63.0,60.0,15.0,100.0
78,48.0,62.0,15.0,100.0
79,45.0,64.0,15.0,100.0
80,59.0,66.0,15.0,100.0
81,59.0,66.0,15.0,100.0
82,58.0,68.0,15.0,100.0
83,57.0,70.0,15.0,100.0
84,57.0,71.0,15.0,100.0
85,56.0,75.0,15.0,100.0
86,55.0,78.0,15.0,100.0
87,55.0,80.0,15.0,100.0
88,55.0,83.0,15.0,100.0
89,55.0,83.0,15.0,100.0
90,57.0,83.0,15.0,100.0
91,58.0,82.0,15.0,100.0
92,59.0,81.0,15.0,100.0
93,60.0,80.0,15.0,100.0
94,61.0,76.0,15.0,100.0
95,62.0,72.0,16.0,100.0
96,63.0,67.0,16.0,100.0
97,65.0,63.0,16.0,100.0
98,65.0,63.0,16.0,100.0
99,65.0,62.0,16.0,100.0
100,66.0,62.0,16.0,100.0
101,68.0,63.0,16.0,100.0
102,70.0,64.0,16.0,100.0
103,70.0,66.0,16.0,100.0
104,71.0,67.0,16.0,100.0
105,70.0,68.0,16.0,100.0
106,68.0,70.0,16.0,100.0
107,66.0,71.0,16.0,100.0
108,64.0,71.0,16.0,100.0
109,62.0,70.0,16.0,100.0
110,61.0,68.0,16.0,100.0
111,60.0,65.0,16.0,100.0
112,59.0,62.0,16.0,100.0
113,58.0,59.0,16.0,100.0
114,57.0,56.0,16.0,100.0
115,57.0,54.0,16.0,100.0
116,59.0,53.0,16.0,100.0
117,59.0,53.0,16.0,100.0
118,59.0,53.0,16.0,100.0
119,61.0,54.0,16.0,100.0
120,63.0,56.0,16.0,100.0
121,66.0,59.0,16.0,100.0
122,68.0,61.0,16.0,100.0
123,69.0,63.0,16.0,100.0
124,70.0,65.0,16.0,100.0
125,70.0,67.0,16.0,100.0
126,71.0,69.0,16.0,100.0
127,69.0,69.0,16.0,100.0
128,71.0,70.0,16.0,100.0
129,71.0,71.0,16.0,100.0
130,71.0,71.0,15.0,100.0
131,71.0,71.0,15.0,100.0
132,71.0,71.0,15.0,100.0
133,47.0,72.0,15.0,100.0
134,44.0,72.0,15.0,100.0
135,61.0,72.0,15.0,100.0
136,59.0,72.0,15.0,100.0
137,59.0,72.0,15.0,100.0
138,57.0,71.0,15.0,100.0
139,56.0,72.0,15.0,100.0
140,55.0,69.0,15.0,100.0
141,53.0,66.0,15.0,100.0
142,53.0,63.0,15.0,100.0
143,52.0,60.0,15.0,100.0
144,52.0,57.0,15.0,100.0
145,55.0,54.0,15.0,100.0
146,57.0,52.0,15.0,100.0
147,59.0,53.0,15.0,100.0
148,61.0,55.0,15.0,100.0
149,63.0,57.0,15.0,100.0
150,62.0,60.0,15.0,100.0
151,61.0,62.0,15.0,100.0
152,61.0,64.0,15.0,100.0
153,60.0,65.0,15.0,100.0
154,59.0,65.0,15.0,100.0
155,58.0,64.0,15.0,100.0
156,58.0,62.0,15.0,100.0
157,58.0,59.0,15.0,100.0
158,58.0,57.0,15.0,100.0
159,59.0,54.0,16.0,100.0
160,59.0,54.0,16.0,100.0
161,59.0,53.0,16.0,100.0
162,60.0,53.0,16.0,100.0
163,63.0,55.0,16.0,100.0
164,65.0,57.0,16.0,100.0
165,67.0,60.0,16.0,100.0
166,67.0,62.0,16.0,100.0
167,66.0,65.0,16.0,100.0
168,65.0,67.0,16.0,100.0
169,64.0,68.0,16.0,100.0
170,62.0,68.0,16.0,100.0
171,61.0,67.0,16.0,100.0
172,60.0,65.0,16.0,100.0
173,59.0,63.0,16.0,100.0
174,58.0,60.0,16.0,100.0
175,58.0,58.0,16.0,100.0
176,57.0,56.0,16.0,100.0
177,59.0,55.0,16.0,100.0
178,61.0,55.0,16.0,100.0
179,63.0,56.0,16.0,100.0
180,64.0,56.0,16.0,100.0
181,66.0,58.0,17.0,100.0
182,69.0,60.0,17.0,100.0
183,69.0,63.0,17.0,100.0
184,70.0,65.0,17.0,100.0
185,71.0,67.0,17.0,100.0
186,71.0,69.0,17.0,100.0
187,70.0,71.0,17.0,100.0
188,69.0,71.0,17.0,100.0
189,68.0,71.0,16.0,100.0
190,67.0,70.0,16.0,100.0
191,66.0,69.0,16.0,100.0
192,64.0,68.0,16.0,100.0
193,63.0,66.0,16.0,100.0
194,62.0,66.0,16.0,100.0
195,61.0,64.0,16.0,100.0
196,60.0,64.0,17.0,100.0
197,60.0,63.0,17.0,100.0
198,59.0,61.0,17.0,100.0
199,59.0,61.0,17.0,100.0
200,59.0,61.0,17.0,100.0
201,60.0,60.0,17.0,100.0
202,61.0,58.0,17.0,100.0
203,62.0,58.0,17.0,100.0
204,63.0,58.0,16.0,100.0
205,64.0,58.0,16.0,100.0
206,64.0,60.0,16.0,100.0
207,64.0,61.0,16.0,100.0
208,64.0,63.0,16.0,100.0
209,64.0,63.0,16.0,100.0
210,66.0,64.0,16.0,100.0
211,66.0,65.0,16.0,100.0
212,66.0,65.0,16.0,100.0
213,66.0,65.0,16.0,100.0
214,66.0,64.0,16.0,100.0
215,66.0,64.0,16.0,100.0
216,67.0,64.0,16.0,100.0
217,67.0,64.0,16.0,100.0
218,69.0,65.0,16.0,100.0
219,70.0,66.0,16.0,100.0
220,71.0,67.0,16.0,100.0
221,71.0,68.0,16.0,100.0
222,70.0,69.0,16.0,100.0
223,70.0,70.0,16.0,100.0
224,71.0,71.0,16.0,100.0
225,70.0,71.0,16.0,100.0
226,67.0,71.0,16.0,100.0
227,65.0,72.0,16.0,100.0
228,64.0,70.0,16.0,100.0
229,63.0,69.0,16.0,100.0
230,62.0,67.0,16.0,100.0
231,61.0,64.0,16.0,100.0
232,59.0,61.0,16.0,100.0
233,58.0,58.0,16.0,100.0
234,57.0,56.0,16.0,100.0
235,56.0,55.0,16.0,100.0
236,55.0,55.0,16.0,100.0
237,55.0,55.0,16.0,100.0
238,56.0,55.0,16.0,100.0
239,56.0,56.0,16.0,100.0
240,56.0,56.0,16.0,100.0
241,56.0,56.0,16.0,100.0
242,57.0,56.0,16.0,100.0
243,57.0,56.0,16.0,100.0
244,58.0,56.0,16.0,100.0
245,59.0,56.0,16.0,100.0
246,59.0,56.0,16.0,100.0
247,60.0,57.0,16.0,100.0
248,61.0,57.0,16.0,100.0
249,50.0,58.0,16.0,100.0
250,48.0,60.0,16.0,100.0
251,58.0,61.0,16.0,100.0
252,57.0,62.0,16.0,100.0
253,57.0,62.0,16.0,100.0
254,58.0,61.0,16.0,100.0
255,58.0,60.0,16.0,100.0
256,58.0,58.0,16.0,100.0
257,58.0,55.0,16.0,100.0
258,58.0,53.0,16.0,100.0
259,59.0,52.0,16.0,100.0
260,61.0,53.0,16.0,100.0
261,63.0,55.0,16.0,100.0
262,65.0,57.0,16.0,100.0
263,66.0,60.0,16.0,100.0
264,67.0,63.0,16.0,100.0
265,68.0,65.0,16.0,100.0
266,68.0,67.0,16.0,100.0
267,67.0,68.0,16.0,100.0
268,67.0,67.0,16.0,100.0
269,67.0,67.0,16.0,100.0
270,66.0,67.0,16.0,100.0
271,66.0,66.0,16.0,100.0
272,67.0,66.0,16.0,100.0
273,67.0,65.0,16.0,100.0
274,68.0,65.0,16.0,100.0
275,68.0,65.0,16.0,100.0
276,68.0,65.0,16.0,100.0
277,68.0,66.0,16.0,100.0
278,66.0,67.0,16.0,100.0
279,66.0,68.0,16.0,100.0
280,64.0,69.0,16.0,100.0
281,61.0,69.0,16.0,100.0
282,59.0,68.0,16.0,100.0
283,60.0,66.0,16.0,100.0
284,60.0,63.0,16.0,100.0
285,60.0,60.0,16.0,100.0
286,61.0,57.0,16.0,100.0
287,61.0,55.0,16.0,100.0
288,60.0,54.0,16.0,100.0
289,59.0,55.0,16.0,100.0
290,59.0,57.0,16.0,100.0
291,59.0,59.0,16.0,100.0
292,60.0,61.0,16.0,100.0
293,60.0,62.0,16.0,100.0
294,60.0,62.0,16.0,100.0
295,60.0,62.0,16.0,100.0
296,60.0,62.0,16.0,100.0
297,59.0,60.0,16.0,100.0
298,59.0,59.0,16.0,100.0
299,59.0,57.0,16.0,100.0
300,60.0,56.0,16.0,100.0
301,62.0,56.0,17.0,100.0
302,63.0,57.0,17.0,100.0
303,65.0,58.0,17.0,100.0
304,65.0,60.0,17.0,100.0
305,65.0,63.0,17.0,100.0
306,63.0,65.0,17.0,100.0
307,63.0,67.0,17.0,100.0
308,62.0,67.0,17.0,100.0
309,64.0,67.0,17.0,100.0
310,60.0,67.0,17.0,100.0
311,59.0,67.0,17.0,100.0
312,59.0,67.0,17.0,100.0
313,59.0,65.0,17.0,100.0
314,60.0,63.0,17.0,100.0
315,61.0,61.0,17.0,100.0
316,62.0,60.0,17.0,100.0
317,62.0,60.0,17.0,100.0
318,64.0,61.0,17.0,100.0
319,65.0,63.0,17.0,100.0
320,62.0,65.0,17.0,100.0
321,64.0,67.0,17.0,100.0
322,64.0,68.0,17.0,100.0
323,63.0,68.0,17.0,100.0
324,63.0,67.0,17.0,100.0
325,63.0,65.0,17.0,100.0
326,63.0,63.0,17.0,100.0
327,62.0,60.0,17.0,100.0
328,63.0,59.0,17.0,100.0
329,64.0,59.0,17.0,100.0
330,66.0,59.0,17.0,100.0
331,68.0,61.0,17.0,100.0
332,69.0,63.0,17.0,100.0
333,70.0,65.0,17.0,100.0
334,70.0,68.0,17.0,100.0
335,67.0,69.0,17.0,100.0
336,64.0,70.0,17.0,100.0
337,64.0,70.0,17.0,100.0
338,62.0,71.0,17.0,100.0
339,61.0,71.0,17.0,100.0
340,60.0,71.0,17.0,100.0
341,59.0,69.0,17.0,100.0
342,58.0,68.0,17.0,100.0
343,58.0,65.0,17.0,100.0
344,58.0,63.0,17.0,100.0
345,58.0,60.0,17.0,100.0
346,58.0,58.0,17.0,100.0
347,60.0,57.0,17.0,100.0
348,60.0,57.0,16.0,100.0
349,63.0,58.0,16.0,100.0
350,63.0,60.0,16.0,100.0
351,62.0,61.0,16.0,100.0
352,64.0,63.0,16.0,100.0
353,62.0,64.0,16.0,100.0
354,61.0,65.0,16.0,100.0
355,61.0,63.0,16.0,100.0
356,61.0,62.0,16.0,100.0
357,62.0,60.0,16.0,100.0
358,62.0,58.0,16.0,100.0
359,63.0,57.0,16.0,100.0
360,62.0,57.0,16.0,100.0
361,62.0,57.0,16.0,100.0
362,60.0,60.0,16.0,100.0
363,61.0,60.0,16.0,100.0
364,58.0,60.0,16.0,100.0
365,59.0,60.0,16.0,100.0
366,59.0,60.0,16.0,100.0
367,58.0,61.0,16.0,100.0
368,56.0,61.0,16.0,100.0
369,56.0,61.0,16.0,100.0
370,56.0,61.0,16.0,100.0
371,56.0,61.0,16.0,100.0
372,58.0,63.0,16.0,100.0
373,61.0,63.0,16.0,100.0
374,61.0,63.0,16.0,100.0
375,63.0,66.0,16.0,100.0
376,63.0,66.0,16.0,100.0
377,61.0,66.0,17.0,100.0
378,61.0,66.0,17.0,100.0
379,60.0,66.0,17.0,100.0
380,63.0,66.0,17.0,100.0
381,61.0,65.0,16.0,100.0
382,60.0,65.0,16.0,100.0
383,58.0,60.0,16.0,100.0
384,57.0,60.0,16.0,100.0
385,57.0,56.0,16.0,100.0
386,56.0,56.0,16.0,100.0
387,56.0,51.0,16.0,100.0
388,55.0,51.0,16.0,100.0
389,57.0,51.0,16.0,100.0
390,57.0,51.0,16.0,100.0
391,56.0,52.0,16.0,100.0
392,54.0,52.0,16.0,100.0
393,56.0,53.0,16.0,100.0
394,55.0,54.0,16.0,100.0
395,55.0,55.0,16.0,100.0
396,55.0,55.0,16.0,100.0
397,55.0,55.0,16.0,100.0
398,54.0,54.0,16.0,100.0
399,53.0,52.0,16.0,100.0
400,53.0,51.0,16.0,100.0
401,53.0,52.0,16.0,100.0
402,53.0,53.0,16.0,100.0
403,54.0,54.0,16.0,100.0
404,55.0,54.0,16.0,100.0
405,56.0,55.0,16.0,100.0
406,56.0,55.0,16.0,100.0
407,56.0,55.0,16.0,100.0
408,57.0,56.0,16.0,100.0
